id,category_id,name,composition,rating,unit,cooking,priceUnit,price,proteins,fats,carbohydrates,nutritionKcal,nutritionKj,storageConditions,shelfLife,vegan,review_count
1700,59,"Молоко пастеризованное 2.5%,1 л",молоко пастеризованное питьевое.,0,шт,True,1 шт,135,3,2.5,4.7,53.0,222.0,при температуре от +2 до +6°С.,5,0,0
126,57,"Йогурт Злаковый из козьего молока 0,33 л 2.8%-5.6%",,0,шт,True,1 шт,109,3.7,2.8,11.8,87.0,365.0,,7,0,0
2499,62,"Йогурт из козьего молока жимолость 180мл, мдж 3,5%","молоко козье цельное, компаунд-наполнитель ""жимолость""(кусочки жимолости, сахар, вода, загуститель пектин, регулятор кислотности лимонная кислота), йогуртовая закваска, фруктоза",0,шт,False,1 шт,95,3,4,10,84.0,352.0,при t от 0⁰С до +6⁰С  и относительной влажности не более 80+-5% 7 суток; после вскрытия упаковки хранить с соблюдением условий хранения 72ч,7,0,0
766,57,"Йогурт Вишневый из козьего молока 0,33 л",,0,шт,False,1 шт,115,3.7,2.8,12.6,90.0,379.0,,7,0,0
767,57,"Йогурт Земляничный из козьего молока 0,33 л",,0,шт,False,1 шт,115,3.7,2.8,12.6,90.0,379.0,,7,0,0
25261,58,"Масло Согласие сливочное традиционное 82,5%, 0,2кг",Сливки пастеризованные,0,шт,False,1 шт,329,0.6,82.5,0.8,748.0,3131.7,при t от 2до +6⁰С,20,0,0
1366,58,Масло сливочное шоколадное 62% 200 гр,"изготовлено из нормализованных сливок, сахарной пудры, какао-порошка, с добавлением ванилина",0,шт,False,1 шт,345,1.2,62,19.6,644.0,2967.0,при t от +1°C до +3°С,14,0,0
823,58,"Масло Традиционное 82,5% 200 г",Пастеризованные сливки,0,шт,False,1 шт,369,0.6,82.5,0.8,748.0,3131.7,при t от +2⁰С до +3⁰С,35,0,0
525,222,Сметана 10%-25% 400 г,"Нормализованные сливки коровьи МДЖ 20%, закваска животного происхождения",0,шт,False,1 шт,225,2.5,20,3.4,203.6,852.4,при t от +2 до +6⁰С,5,0,0
710,171,Сметана 15% 200 г,"Питьевые сливки, закваска",0,шт,False,1 шт,109,2.6,15,3.6,160.0,669.9,при t от 2до +6⁰С,5,0,0
713,177,Сметана 10% 400 г,"Нормализованые сливки коровьи МДЖ 10%, закваска .",0,шт,False,1 шт,150,2.6,10,3.9,115.0,481.5,при t от +2⁰С до +6⁰С,5,0,0
2649,212,Сметана Балбин 20% 250г,"питьевые сливки, закваска мезофильно-термофильных культур",0,шт,False,1 шт,145,2.5,20,3.4,204.0,854.0,до и после вскрытия упаковки хранить при t от 0⁰С до +6⁰С  5 суток,5,0,0
712,170,Сметана 10% 200 г,"Нормализованые сливки коровьи МДЖ 10%, закваска .",0,шт,False,1 шт,95,2.6,10,3.9,115.0,481.5,при t от +2⁰С до +6⁰С,5,0,0
553,171,Сметана 15% 200 г,"сливки, закваска мезофильно-термофильных культур.",0,шт,False,1 шт,109,2.9,15,3,160.0,670.4,при t от +2°C до +6°С,7,0,0
140,61,Творожная масса Малина 130 г,,0,шт,False,1 шт,89,16,5,19.8,188.0,787.0,,5,0,0
21206,61,"Творожная масса с изюмом 0,2гр","Творог обезжиренный (молоко обезжиренное, закваска), сахар, сливки пастеризованные, изюм, ароматизатор ванилин кондитерский. МДЖ 5,5",0,шт,False,1 шт,189,13.5,5.5,15,165.0,690.8,Хранить при температуре 4 ±  2˚С. После вскрытия 72 часа,5,0,0
22559,61,"Творог, абрикос 5% 0,130 кг","нормализованное молоко,с использованием закваски мезофильных молочнокислых культур,сахарная пудра,ванилин, фруктовый наполнитель""абрикос с кусочками""( кусочки абрикоса,сахар,вода,загуститель пектин,регулятор кислотности,консервант: сорбат калия,ароматизатор натуральный Абрикос,краситель натуральный куркумин.",0,шт,False,1 шт,89,16,5,19.8,188.0,787.1,t от  +2С до +6С,5,0,0
1189,61,Творог 5% 250 гр,,5,шт,False,1 шт,175,0,0,0,0.0,0.0,,5,0,1
1693,61,"Творожная масса «Клубника» 5%, 200 г","изготовлено из творога, сливочного масло, сахара, ванилина, плодово-ягодного наполнителя клубники( кусочки клубники, желатин , сахар,  регулятор кислотности лимонная кислота).",0,шт,False,1 шт,185,14,5,14.3,158.6,664.0,"до и после вскрытия упаковки:  при t от +2°C до +6°С, не более 5 суток",5,0,0
141,61,Творожная масса 130 г,,0,шт,False,1 шт,89,16,5,16,173.0,724.3,,5,0,0
9896,62,"Йогурт со злаками, 0.5 л.","молоко цельное, йогуртная закваска,  наполнитель злаки.",0,шт,False,1 шт,145,2.9,4,11,88.0,368.4,Срок годности   10 суток при температуре хранения от +2º С до + 6º С и относительной влажности воздуха от 80 до 85% включительно.,10,0,0
22445,62,"Йогурт МК со злаками МДЖ 4%, 500 мл","изготовлен их нормализованного молока, сахара, компаунда наполнителя ""Злаки"" (хлопья овсяные, хлопья пшеничные, хлопья ячменные, хлопья ржаные, семя льна, вода, соль, стабилизатор, пектин, регулятор кислотности лимонная кислота) с использованием закваски на чистых культурах термофильных молочнокислых стрептококков и болгарской молочнокислой палочки.",0,шт,False,1 шт,135,3.2,4,13.5,103.0,431.2,при t (6+/-2)⁰С 5 суток,5,0,0
40520,62,"Йогурт Согласие персик маракуйя, 0,33кг","Нормализованное молоко,закваска молочнокислых культур Streptopcoccus,termophilius, lactobacillusbulgaricus,компаунд-джем ""Персик-маракуйя"" с кусочками питьевой(кусочки персика,сок маракуйя,сахар ,вода,пектин,лимонная кислота,сорбат калия,ароматизатор натуральный персик,краситель натуральный -куркумин)",0,шт,True,1 шт,89,3.4,2.5,14.3,90.0,376.8,Хранить при t от 0⁰С до +6⁰С 5 суток. После вскрытия упаковки хранить не более суток.,5,0,0
611,62,Йогурт коровий 330 мл смородина,,0,шт,False,1 шт,109,3.2,2.5,4.4,53.0,221.9,,5,0,0
1694,62,"Йогурт ""Черника"" 4% 500 мл","изготовлено из молока нормализованного пастеризованного, сахара, плодово-ягодного наполнителя черника, закваски молочно-кислых культур термофильный стрептококк и болгарская палочка",0,шт,False,1 шт,135,3.2,4,13.5,103.0,431.0,при t от 0⁰С до +6⁰С,5,0,0
5410,62,Йогурт Лобанова 500 мл черника,"молоко цельное, йогуртная закваска, фруктовый наполнитель черника.",0,шт,False,1 шт,145,2.9,4,11,88.0,368.4,Срок годности   10 суток при температуре хранения от +2º С до + 6º С и относительной влажности воздуха от 80 до 85% включительно.,10,0,0
2444,62,"Йогурт Черничный из козьего молока 3,5% 180 мл","молоко козье цельное, фруктово-ягодный наполнитель ""черника""(кусочки  черники, сахар, вода, загуститель пектин, регулятор кислотности лимонная кислота), йогуртовая закваска, фруктоза",0,шт,False,1 шт,95,3,4,10,84.0,352.0,при t от 0⁰С до +6⁰С  и относительной влажности не более 80+-5% 7 суток; после вскрытия упаковки хранить с соблюдением условий хранения 72ч,7,0,0
2499,62,"Йогурт из козьего молока жимолость 180мл, мдж 3,5%","молоко козье цельное, компаунд-наполнитель ""жимолость""(кусочки жимолости, сахар, вода, загуститель пектин, регулятор кислотности лимонная кислота), йогуртовая закваска, фруктоза",0,шт,False,1 шт,95,3,4,10,84.0,352.0,при t от 0⁰С до +6⁰С  и относительной влажности не более 80+-5% 7 суток; после вскрытия упаковки хранить с соблюдением условий хранения 72ч,7,0,0
10850,62,Йогурт Лобанова 500 мл натуральный,"молоко цельное, йогуртная закваска.",0,шт,False,1 шт,145,2.9,4,11,88.0,368.4,Срок годности   10 суток при температуре хранения от +2º С до + 6º С и относительной влажности воздуха от 80 до 85% включительно.,10,0,0
909,62,Биойогурт закваска 2 г х 5 пак.,"лактобактерии, бифидобактерии, термофильный стрептококк",0,шт,False,1 шт,285,0,0,0,0.0,0.0,при t от +2°C до +4°С,365,0,0
1265,62,"Йогурт из цельного молока ""Клубника"" 3,5% 250 мл","молоко цельное пастеризованное, закваска бактериальная термофильный стрептококк и болгарская палочка, натуральный подсластитель, плодово-ягодный наполнитель.",0,шт,False,1 шт,99,3.3,3.5,10.3,86.0,360.0,при t от +2°C до +6°С. Перед употреблением перемешать.,7,0,0
40580,62,"Йогурт киви, 0,5л","Молоко цельное, йогуртная закваска, фруктовый наполнитель Киви - пюре киви с кусочками, сахар,вода,загуститель пектин,регулятор кислотности лимонная кислота, краситель натуральный кармин,ароматизатор натуральный Киви.",0,шт,False,1 шт,145,2.9,4,11.3,88.0,368.4,"При относительной влажности воздуха от 80 до 85% включительно, температура от +2 до +6 градусов. После вскрытия срок годности не более суток",10,0,0
2745,62,Йогурт Согласие коровий 2% 330мл клубника,"нормализованное коровье молоко, закваска молочнокислых культур Streptococcus, thermophilus, Lactobacillus bulgaricus, плодово ягодный наполнитель «Клубника с кусочками» ¶(пюре  клубники,сок клубники, сахар, вода, пектин, лимонная кислота, ароматизатор клубника, краситель натуральный - кармин)",0,шт,False,1 шт,89,3.4,2,14.3,90.0,376.8,хранить при t от 0⁰С до +6⁰С 5 суток. После вскрытия упаковки хранить не более 72ч,5,0,0
22542,62,"Йогурт козий натуральный, 2.8-5.6% 0,33 л","молоко цельное козье, закваска для йогурта (термофильный стрептококк и болгарская палочка); Количество молочнокислых микроорганизмов КОЕ в 1 г продукции в течении срока годности - не менее 10⁷",0,шт,False,1 шт,109,3.7,2.8,10,71.0,297.3,t от 0C до +6С,7,0,0
676,62,"Йогурт из цельного молока ""Жимолость"" 3,5% 250 мл","молоко цельное пастеризованное, закваска бактериальная термофильный стрептококк и болгарская палочка, фруктоза, плодово-ягодный наполнитель""жимолость""",0,шт,False,1 шт,99,3,4,10,86.0,360.0,при t от +2°C до +6°С. Перед употреблением перемешать.,7,0,0
1729,62,"Йогурт ""Облепиха"" 330мл","Нормализованное молоко, закваска, пюре облепихи, сахар, вода, загуститель (крахмал кукурузный), стабилизатор (пектин), регулятор кислотности (лимонная кислота).",0,шт,False,1 шт,109,3.2,2.5,4.4,53.0,221.9,,5,0,0
2443,62,"Йогурт Клубничный из козьего молока 3,5% 180 мл","молоко козье цельное, фруктово-ягодный наполнитель ""клубника""(пюре клубники с кусочками, сахар, вода,  загуститель пектин, регулятор кислотности лимонная  кислота), йогуртовая закваска, фруктоза",0,шт,False,1 шт,95,3,4,10,84.0,352.0,при t от 0⁰С до +6⁰С  и относительной влажности не более 80+-5% 7 суток; после вскрытия упаковки хранить с соблюдением условий хранения 72ч,7,0,0
8464,62,"Йогурт клубника, 0.5 л.","молоко цельное, йогуртная закваска, фруктовый наполнитель клубника.",0,шт,False,1 шт,145,2.9,4,11,88.0,368.4,Срок годности   10 суток при температуре хранения от +2º С до + 6º С и относительной влажности воздуха от 80 до 85% включительно.,10,0,0
7237,84,"Равиоли Чавкин с сыром и грибами 0,5 кг","Тесто: мука пшеничная  в.с.,  вода питьевая, масло растительное рафинированное дезодорированное вымороженное, соль пищевая, яйца куриные пищевые. Начинка: сыр «Моцарелла » (пастеризованное, нормализованное молоко, соль пищевая, бактериальные термофильные заквасочные культуры, молокосвертыващий ферментный препарат животного происхождения), лук пассерованный (лук репчатый свежий, масло растительное рафинированное дезодорированное вымороженное), грибы пассерованные (грибы шампиньоны свежие замороженные, масло растительное рафинированное дезодорированное вымороженное).",0,шт,False,1 шт,415,10,7,37,250.0,1050.0,"120 суток,с даты производства, при температуре минус 18 С",120,0,0
2175,56,"Напиток кисломолочный ""Снежок"" сладкий 2,5% 500 г","изготовлено из нормализованного молока с использоыванием сахара, закваски",0,шт,False,1 шт,115,3.1,2.5,10.9,78.5,327.0,при t от +2°C до +6°С,5,0,0
1068,171,Тан 1 л,"молоко нормализованное, закваска лактобактерий, вода питьевая пастеризованная, соль поваренная пищевая.",0,шт,False,1 шт,135,1.8,1,2.3,25.4,106.0,при t от +2°C до +4°С,20,0,0
1742,171,"Кефир 2,5% 500 г","обезжиренное молоко, цельное молоко, закваска на кефирных грибках",5,шт,False,1 шт,99,3,2.5,4,51.0,213.6,при t от +2°C до +6°С,5,0,1
89,56,НариЛак Пробиотик 250г,"стерильная нормализованная молочная смесь, производственная закваска бифидобактерий жидкая в активированном состоянии, производственная закваска лактобактерий жидкая в активированном состоянии, производственная закваска термофильного стрептококка жидкая в активированном состоянии",0,шт,False,1 шт,399,3,1,4,30.0,130.0,при t от +2⁰С до +6⁰С до и после вскрытия упаковки 90 суток,90,0,0
40581,55,"Кефир клубника 3,2%, 0,25л","Молоко цельное пастеризованное, фруктово-ягодный наполнитель «клубника» (пюре клубники, сахар, вода, пектин, лимонная кислота, натуральный краситель кармин), закваска на кефирных грибках.",0,шт,False,1 шт,79,3,3.2,10,81.0,339.1,При t от 0⁰С до +6⁰С,7,0,0
526,56,"Кефир 2,5% 500 мл","Нормализованное коровье молоко, закваска на кефирных грибках.",0,шт,False,1 шт,109,2.8,2.5,4.7,52.5,219.8,при t от +2⁰С до +6⁰С,5,0,0
1382,56,"Ряженка 2,5% 500 г",изготовлена из нормализованного молока с использованием закваски молочнокислых культур,0,шт,False,1 шт,125,3,2.5,4.2,51.0,214.0,при t от +2°C до +6°С,7,0,0
3371,35,"Томаты ВГ маринованные целые 0,95 л","томаты свежие, вода питьевая, соль поваренная пищевая, сахар-песок, регулятор кислотности-уксусная кислота, укроп,перец душистый,чеснок,семена горчицы,лавровый лист",0,шт,False,1 шт,269,0,0,3.5,14.0,58.6,при t от 0°C до 25°С  и относительной влажности воздуха не более 75%.; После вскрытия хранить  при t от +2°C до +6°С не более 48 часов,365,0,0
1010,56,"Мацун ""Классический"" 3,2% 1 кг","молоко нормализованное, закваска лактобактерий",0,шт,False,1 шт,189,2.8,3.2,3.8,55.0,230.0,при t от +2°C до +4°С,5,0,0
1116,56,Нарине-форте 300 мл,"восстановленное молоко из сухого молока, стерилизованное, сквашенное живыми бифидо- и ацидофильными бактериями. Количество  ацидофильных бактерий 107 КОЕ/мл, бифидобактерий 106 КОЕ/мл.",0,шт,False,1 шт,245,2.8,3.2,3.6,56.0,230.0,"при t от +2°C до +6°С. После вскрятия флакона, продукт рекомендуется употребить в течении 12 дней.",90,0,0
3338,64,Яйцо Бабичев столовое категория С1 десяток,Яйцо куриное пищевое,0,шт,False,1 шт,159,13,12,1,164.0,687.0,"от 0 до + 20, 25 суток",25,0,0
2504,190,Яйцо Нестеров куриное столовое категории С1 10шт,яйцо пищевое куриное,0,шт,False,1 шт,169,12.7,11.5,0,162.0,678.0,при t до +20°С 30 суток,30,0,0
3339,64,Яйцо Бабичев столовое категория С0 десяток,Яйцо куриное пищевое,0,шт,False,1 шт,195,13,12,1,164.0,687.0,"от 0 до + 20, 25 суток",25,0,0
19,184,"Яйцо перепелиное, 20 шт",,0,шт,False,1 шт,189,11.9,13.1,0,168.0,703.0,,30,0,0
2136,32,"Манты Классические, зам, 450 гр","Мука пшеничная в/с, мясо свинины, мясо говядины, вода питьевая, лук репчатый, яйцо куриное, специи",0,шт,False,1 шт,355,15.3,20.8,12.4,298.0,1248.0,при Т не выше -18С. 2 месяца,60,0,0
2128,32,"Вареники с творогом, зам, 500 гр",,0,шт,False,1 шт,177,10.2,4.5,30.8,202.4,847.0,,90,0,0
21041,31,"Пельмени Фирменные куриные зам, 0,4 кг","Состав начинки: ФИЛЕ ГРУДКИ ЦЫПЛЕНКА – БРОЙЛЕРА, СВИНИНА ЖИРНАЯ, вода питьевая, соль поваренная пищевая, специи: перец черный молотый, лук, чеснок. Состав теста: мука пшеничная высшего сорта, вода питьевая, яйца куриные пищевые, масло подсолнечное, соль поваренная пищевая, мука соевая, антиокислитель: пиросульфит натрия",0,шт,False,1 шт,129,12.2,7.5,25.7,219.0,920.0,при t не выше минус 18 °С - не более 90 суток в течение общего срока годности,90,0,0
2140,32,"Пельмени из индейки, зам, 500 гр",,0,шт,False,1 шт,375,11.4,0.9,22.6,268.0,1242.0,,90,0,0
21037,32,"Пельмени Московские, кат Б, зам, 0,6 кг","состав начинки: говядина, свинина, лук свежий репчатый, растительный белок, соль поваренная пищевая, сахар, вода питьевая, специи: перец черный молотыйсостав теста: мука пшеничная высшего сорта, вода питьевая, яйца куриные пищевые, масло подсолнечное, соль поваренная пищевая",0,шт,False,1 шт,285,10.4,13.8,26.5,271.0,1136.0,при t не выше минус 18 °С в течение общего срока годности,90,0,0
21038,31,"Пельмени Застольные, кат В, зам, 0,6 кг","Состав начинки: говядина, свинина, мясо цыпленка – бройлера, лук свежий репчатый, молочный белок, соль поваренная пищевая, вода питьевая, специи: перец черный молотый. Состав теста: мука пшеничная высшего сорта, вода питьевая, яйца куриные пищевые, масло подсолнечное, соль поваренная пищевая",0,шт,False,1 шт,229,10.6,9.8,24.9,230.2,963.8,при t не выше минус 18 °С в течение общего срока годности,90,0,0
1542,78,"Пельмени из горбуши, зам, 400 гр","Фарш( филе горбуши, шпик свиной хребтовой, лук свежий очищенный, клетчатка из растительного сырья, соль поваренная пищевая), специи( перец черный, перец красный, петрушка сушеная), тесто: мука пшеничная высшего сорта, вода питьевая, яйца куриные пищевые, масло подсолнечное, соль поваренная пищевая.",5,шт,False,1 шт,229,8.6,3.3,27.6,175.0,735.0,,90,0,1
22475,32,"Хинкали Царские зам. 0,5 кг","Состав начинки: свинина, говядина, лук свежий репчатый, кожа куриная, масло сливочное, пшеничная клетчатка, соль поваренная пищевая, зелень укропа, специи: перец черный молотый, перец красный молотый, кумин (зира), чеснок, усилитель вкуса и аромата: глутамат натрия. Состав теста: мука пшеничная высшего сорта, вода питьевая, яйца куриные, масло подсолнечное, соль поваренная пищевая, мука соевая.",0,шт,False,1 шт,225,8,11,38,283.0,1185.0,при t не выше минус 18 °С в пределах общего срока годности,90,0,0
2566,32,Пельмени АЯ Домашние 500г зам,"мясо говядины, мясо свинины, лук репчатый, соль поваренная пищевая. Тесто: мука пшеничная в/с, вода питьевая, яйцо куриное, соль поваренная пищевая.",0,шт,False,1 шт,385,9.8,13.4,21.6,241.0,1010.0,срок хранения при температуре  при t -18⁰С и относительной влажности не более 80% 90 суток,90,0,0
21039,31,"Пельмени Мясные, кат Б, зам, 0,8 кг","говядина, свинина, мясо цыпленка – бройлера, лук свежий репчатый, растительный белок, соль поваренная пищевая, вода питьевая, специи: перец черный молотый, тмин, кумин. состав теста: мука пшеничная высшего сорта, вода питьевая, яйца куриные пищевые, масло подсолнечное, соль поваренная пищевая",0,шт,True,1 шт,265,10.8,8.2,28.5,231.0,967.2,при t не выше минус 18 °С в течение общего срока годности,90,0,0
2133,32,"Пельмени Радуга, зам, 250 гр",,0,шт,False,1 шт,312,13.9,7.3,32.6,252.0,1053.0,,60,0,0
40607,31,"Пельмени АЯ Гедза, зам., 0,28 кг","Состав: мясо свинины, пекинская капуста, лук репчатый, лук зеленый, кинза, соль поваренная пищевая, соевый соус, красный перец (чили) перец черный молотый, имбирь, чеснок. Тесто: мука пшеничная в/с, вода питьевая, яйцо куриное, соль поваренная пищевая.",0,шт,False,1 шт,289,8,8,16,165.0,690.8,при t -18⁰С,90,0,0
2125,32,"Вареники с картофелем и грибами, зам, 500 гр",,0,шт,False,1 шт,172,5.7,3.7,30.8,186.6,781.0,,90,0,0
2127,32,"Вареники с квашеной капустой и шкварками, зам, 500 гр","Начинка: квашенная капуста, лук, шкварки свиные, жир топленый свиной, растительное масло, соль поваренная пищевая. Тесто: мука в/с, вода, яйцо, соль поваренная пищевая, растительное масло.",5,шт,False,1 шт,185,4.5,10,29,220.0,921.0,,90,0,1
22450,32,"Вареники с сыром и зеленью, зам, 0,4 кг","Состав начинки: сыр полутвердых сортов (цельное молоко, обезжиренное молоко, закваски мезофильных и термофильных молочнокислых микроорганизмов, молокосвертывающий ферментный препарат животного происхождения – фермент сычужный, соль поваренная пищевая, консервант – калий азотокислый), сыр мягких сортов  (молоко цельное, соль поваренная пищевая, с использованием кислоты уксусной пищевой), зелень укропа, масло сливочное, чеснок гранулированный. Состав теста: мука пшеничная высшего сорта, вода питьевая, яйца куриные пищевые, масло подсолнечное, соль поваренная пищевая, мука соевая",0,шт,False,1 шт,215,17.9,15.7,25.8,315.0,1321.0,при t не выше минус 18 °С - не более 90 суток в пределах общего срока годности,90,0,0
2141,32,"Пельмени из мяса оленя, зам, 500 гр",,0,шт,False,1 шт,395,9,16.5,0,231.0,892.0,,90,0,0
3201,32,Хинкали АЯ с мясом говядины 400г,"Фарш: Мясо  говядины, лук, перец красный сладкий, перец черный молотый, кинза, зира, соль поваренная пищевая. Тесто: мука в/с,  вода, соль поваренная пищевая.",0,шт,False,1 шт,339,10,4,22,160.0,669.4,срок хранения при температуре  при t -18⁰С и  относительной влажности не более 80% 90 суток,90,0,0
21040,31,"Пельмени Мясные с капустой, кат. В, зам, 0,8 кг","Состав начинки: говядина, свинина, свинина жирная, мясо цыпленка - бройлера, капуста белокочанная свежая, лук свежий репчатый, соль поваренная пищевая, вода питьевая, специи: перец черный молотый, тмин, чеснок гранулированный, усилитель вкуса и аромата: глутамат натрия, мальтодекстрин, ароматизатор (мясо говядина). Состав теста: мука пшеничная высшего сорта, вода питьевая, яйца куриные пищевые, масло подсолнечное, соль поваренная пищевая, мука соевая, антиокислитель: пиросульфит натрия.",0,шт,False,1 шт,225,8.7,8.1,28.8,223.0,934.0,при t не выше минус 18 °С - не более 90 суток в течение общего срока годности,90,0,0
22474,32,"Манты Пикантные куриные зам. 0,6 кг","Состав начинки: филе грудки цыпленка-бройлера с кожей, свинина, лук свежий репчатый, растительный белок, пшеничная клетчатка, соль поваренная пищевая, перец черный молотый, перец красный молотый, чеснок, вода питьевая. Состав теста: мука пшеничная высшего сорта, вода питьевая, яйца куриные, масло подсолнечное, соль поваренная пищевая, мука соевая.",0,шт,False,1 шт,265,9.6,10.3,29.7,249.9,1046.3,при t не выше минус 18 °С в пределах общего срока годности,90,0,0
22476,32,"Вареники с творогом, зам, 0,4 кг","Состав начинки: творог, сахар, соль поваренная пищевая. Состав теста: мука пшеничная высшего сорта, вода питьевая, масло подсолнечное, соль поваренная пищевая, сахар",0,шт,False,1 шт,205,12,5.5,29,210.0,900.0,при t не выше минус 18 °С в течение общего срока годности,0,0,1
58,33,"Голубцы ""Домашние"", 1 кг","Капуста белокочанная свежая, мясо кур, говядина 2 сорт, свинина полужирная, свинина жирная, рис отварной, лук свежий репчатый, соевый белок, соль поваренная пищевая, вода питьевая.Специи: перец черный молотый, чеснок, кориандр, тмин",0,шт,True,1 шт,449,6,26,6,280.0,1190.0,при температуре не выше минус 18 град.С - 90 суток,90,0,0
2195,31,"Наггетсы куриные, зам, 360 гр","Филе куриное, яйца куриные, соль поваренная пищевая, панировка кукурузная, смесь специй: перец черный, перец душистый",0,шт,False,1 шт,279,13,10,26,246.0,1030.0,при t не выше минус 18 °С - не более 90 суток,90,0,0
2137,33,"Котлеты из индейки, 500 гр",,0,шт,False,1 шт,535,13.9,0.5,3.1,72.9,305.2,,90,0,0
1452,78,"Котлеты с морковью из судака, зам, 400 г","филе судака, лук свежий очищенный, морковь, клетчатка из растительного сырья, соль поваренная пищевая, специи: перец черный, кориандр, регулятор кислотности: карбонат натрия, экстракт дрожжей.",0,шт,False,1 шт,385,11.6,11.6,10.1,191.0,800.0,при температуре не выше -18°С,90,0,0
2131,33,"Котлеты из щуки Парабельские, 490 гр",,5,шт,False,1 шт,485,14.1,11.2,9.9,197.0,825.0,,90,0,1
1443,31,"Перец фаршированный мясом и рисом, зам, 1 кг","перец болгарский, мясо птицы, говядина 2 сорт, свинина полужирная, свинина жирная, рис отварной, лук свежий репчатый, соевый белок,соль поваренная пищевая,вода питьевая. Специи: перец черный молотый,чеснок,кориандр,тмин",0,шт,False,1 шт,485,6,14,7,215.0,910.0,при температуре не выше минус 18 град. С,90,0,0
21048,31,"Котлеты Любительские, кат В, зам, 0,6 кг","Говядина, свинина, мясо цыпленка-бройлера, лук репчатый свежий, яйца куриные, соль поваренная пищевая, перец черный молотый",0,шт,True,1 шт,275,11,16,4.5,205.0,870.0,при t не выше минус 18 °С  - не более 90 суток в течение общего срока годности,90,0,0
3313,33,"Котлеты куриные, зам., 0,6 кг","Состав начинки: мясо птицы (филе куриной грудки с кожей), свинина жирная, лук репчатый свежий, яйца куриные, растительный белок, соль поваренная пищевая, перец черный молотый, чеснок гранулированный, кориандр молотый.",0,шт,False,1 шт,265,8,9,3,135.0,570.0,при температуре не выше минус 18°С в течение общего  срока годности,90,0,0
2134,33,"Котлеты По-домашнему, 450 гр","мясо говядины,  мясо свинины,  лук репчатый, молоко цельное,  яйцо куриное, батон (мука пшеничная в/с, вода питьевая, сахар, масло подсолнечное, соль, дрожжи),сухарь панировочный, соль, перец черный молотый.",0,шт,False,1 шт,439,0,0,0,0.0,0.0,,60,0,0
1082,78,"Котлеты из щуки, зам, 400 гр","Филе щуки, лук свежий очищенный, клетчатка из растительного сырья, соль поваренная пищевая, специи: перец черный, кориандр, регулятор кислотности: карбонат натрия, экстракт дрожжей, сухарь панировочный.",0,шт,False,1 шт,349,12.1,6,14.8,162.0,678.0,,90,0,0
2138,33,"Котлеты из судака, 500 гр",,0,шт,False,1 шт,579,13.7,8.4,14.8,190.0,795.0,,90,0,0
3384,31,"Котлеты Де-Воляй с маслом и петрушкой, зам, 0,48 кг","мясо цыпленка - бройлера, соль поваренная пищевая, сыр полутвердых сортов (молоко нормализованное пастеризованное, соль поваренная пищевая, масло подсолнечное, закваска на основе мезофильных и термофильных молочнокислых микроорганизмов, консервант: нитрат натрия, молокосвертывающий ферментный препарат животного происхождения, краситель Аннато),  масло сливочное, петрушка, укроп, вода питьевая, перец черный.",0,шт,False,1 шт,369,21.5,14,0.4,218.2,912.9,при t не выше минус 18 °С - не более 30 суток в пределах общего срока годности,30,0,0
3393,69,"Котлеты из индейки Нежные, зам, 0,4 кг","Филе грудки индейки, филе бедра индейки, яйцо куриное, лук репчатый, соль поваренная пищевая, перец черный молотый",0,шт,False,1 шт,369,16.9,5.2,0.6,118.9,497.0,при t не выше минус 18 °С - не более 30 суток в течение общего срока годности,30,0,0
3392,33,"Котлета по-киевски, зам, 0,48 кг","филе грудки цыпленка - бройлера, кожа цыпленка - бройлера, яйцо куриное, сухарь панировочный (мука пшеничная, соль поваренная пищевая, дрожжи, подсолнечное масло, кукурузные хлопья),  перец черный молотый, сыр полутвердых сортов (молоко нормализованное пастеризованное,соль поваренная пищевая, закваска на основе мезофильных и термофильных молочнокислых микроорганизмов,консервант нитрат натрия,молокосвертывающий ферментный препарат животного происхождения,краситель Аннато),масло сливочное, петрушка свежая, укроп свежий",0,шт,False,1 шт,365,17.4,11.4,11.4,218.3,913.4,при t не выше минус 18 °С - не более 30 суток в пределах общего срока годности,30,0,0
351,34,"Сырники из творога, зам, 420 гр","Творог 2,5%, крупа манная, яйца куриные, сахар, сливочное масло, мука пшеничная, масло подсолнечное, соль поваренная пищевая, ванилин",5,шт,False,1 шт,279,15,4.8,18,180.0,753.6,при t не выше минус 18 °С-не более 30 суток,30,0,2
11659,31,"Блинчики с начинкой из мяса с рисом зам, 0,48 кг","блин (молоко питьевое пастеризованное, мука пшеничная, яйца куриные, масло подсолнечное, вода питьевая, сахар, соль поваренная пищевая), начинка (говядина, лук репчатый, рис вареный, масло подсолнечное, масло сливочное, соль поваренная пищевая, перец черный молотый, консерванты: Е 262, Е 222, Е 331",0,шт,False,1 шт,319,6.7,12.6,23.2,228.2,955.4,при температуре от +2 до+6°С  - не более 24 часов,30,0,0
11740,31,"Блинчики с курицей и рисом зам, 0,48 кг","блин (молоко питьевое пастеризованное, мука пшеничная, яйцо куриное, масло подсолнечное, вода питьевая, сахар, соль поваренная пищевая), начинка (куриная грудка, лук репчатый, рис вареный, масло подсолнечное, соль поваренная, перец черный молотый).",0,шт,False,1 шт,305,5.1,10.1,23.1,208.7,873.8,при температуре от +2 до+6°С не более 24 часов,30,0,0
